This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:  1215565
Number of nonzeros in inequality constraint Jacobian.:     5312
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     3879
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      824
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3726
Total number of inequality constraints...............:      553
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      553

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 217  4.5070539e+00 1.14e-03 1.60e+02  -2.0 2.17e+00    -  1.00e+00 3.12e-02h  6
 218  4.5132767e+00 1.16e-03 2.11e+02  -2.0 2.45e+00    -  1.00e+00 3.12e-02h  6
 219  4.6385008e+00 3.00e-02 2.06e+02  -2.0 2.23e+00    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220  4.7801466e+00 1.06e-01 3.51e+02  -2.0 2.10e+00    -  1.00e+00 1.00e+00h  1
 221  4.5612138e+00 3.62e-02 2.25e+02  -2.0 9.84e-01    -  1.00e+00 1.00e+00h  1
 222  4.4411855e+00 2.98e-02 6.18e+01  -2.0 1.34e+00    -  1.00e+00 1.00e+00h  1
 223  4.5224958e+00 1.15e-02 1.74e+01  -2.0 8.55e-01    -  1.00e+00 1.00e+00h  1
 224  4.5393019e+00 3.76e-02 4.14e+01  -2.0 1.01e+00    -  1.00e+00 1.00e+00h  1
 225  4.5154609e+00 1.91e-02 4.97e+00  -2.0 7.66e-01    -  1.00e+00 1.00e+00h  1
 226  4.5618918e+00 1.08e-02 3.84e+02  -2.0 1.00e+00    -  1.00e+00 4.56e-01H  1
 227  4.6054222e+00 6.92e-03 5.99e+01  -2.0 6.37e-01    -  1.00e+00 5.00e-01h  2
 228  4.6396845e+00 4.68e-03 8.57e+01  -2.0 5.83e-01    -  1.00e+00 5.00e-01h  2
 229  4.6519467e+00 2.69e-03 1.18e+02  -2.0 4.84e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230  4.6561246e+00 1.99e-03 1.21e+02  -2.0 4.35e-01    -  1.00e+00 5.00e-01h  2
 231  4.6751323e+00 7.16e-03 5.06e+01  -2.0 5.93e-01    -  1.00e+00 1.00e+00h  1
 232  4.6634545e+00 4.79e-03 1.17e+01  -2.0 4.40e-01    -  1.00e+00 1.00e+00h  1
 233  4.6694991e+00 3.61e-03 4.63e+02  -2.0 3.78e-01    -  1.00e+00 2.50e-01h  3
 234  4.6753124e+00 2.75e-03 1.68e+02  -2.0 4.01e-01    -  1.00e+00 2.50e-01h  3
 235  4.6808570e+00 2.02e-03 4.44e+01  -2.0 4.49e-01    -  1.00e+00 2.50e-01h  3
 236  4.6854630e+00 1.62e-03 7.81e+01  -2.0 2.90e-01    -  1.00e+00 2.50e-01h  3
 237  4.6919111e+00 9.54e-04 6.53e+01  -2.0 2.21e-01    -  1.00e+00 5.00e-01h  2
 238  4.6925124e+00 5.84e-04 8.42e+01  -2.0 1.96e-01    -  1.00e+00 5.00e-01h  2
 239  4.6909840e+00 4.47e-04 4.56e+02  -2.9 2.10e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240  4.6341346e+00 3.77e-03 1.29e+02  -3.2 3.38e-01    -  1.00e+00 8.43e-01h  1
 241  4.5226401e+00 1.05e-02 2.57e+02  -3.3 3.04e+00    -  5.10e-01 2.00e-01h  1
 242  4.1689671e+00 8.36e-02 1.44e+02  -3.3 8.10e+00    -  6.11e-01 2.68e-01h  1
 243  4.0706676e+00 7.34e-02 1.49e+02  -3.3 3.72e+00    -  4.82e-01 1.70e-01h  1
 244  3.8262215e+00 1.02e-01 1.08e+02  -3.3 8.37e+00    -  2.92e-01 1.92e-01h  1
 245  3.7219748e+00 7.83e-02 1.05e+02  -3.3 3.13e+00    -  5.42e-01 2.64e-01h  1
 246  3.6308384e+00 4.25e-02 8.81e+01  -3.3 1.54e+00    -  9.74e-01 3.81e-01h  1
 247  3.6366811e+00 2.40e-02 2.93e+01  -3.3 9.74e-01    -  6.98e-01 7.24e-01h  1
 248  3.9334376e+00 7.90e-02 1.56e+01  -2.7 2.06e+00    -  7.95e-01 1.00e+00f  1
 249  3.7286647e+00 6.81e-02 5.13e+01  -2.9 2.52e+00    -  7.78e-01 5.42e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250  3.5632169e+00 4.54e-02 5.03e+01  -2.9 1.27e+00    -  7.64e-01 1.00e+00h  1
 251  4.0723253e+00 1.75e-01 2.21e+01  -2.3 3.43e+00    -  8.38e-01 9.92e-01h  1
 252  3.8556312e+00 8.25e-02 5.62e+01  -2.4 2.41e+00    -  1.00e+00 8.18e-01h  1
 253  3.6929401e+00 5.10e-02 1.69e+01  -2.4 1.39e+00    -  1.00e+00 1.00e+00h  1
 254  3.5396479e+00 1.25e-01 2.17e+01  -2.4 2.22e+00    -  1.00e+00 1.00e+00h  1
 255  4.1532559e+00 3.43e-01 2.82e+01  -2.1 4.15e+00    -  7.02e-01 1.00e+00h  1
 256  3.7194792e+00 1.84e-01 3.25e+01  -2.2 3.71e+00    -  1.00e+00 8.49e-01h  1
 257  3.6192565e+00 9.48e-02 2.04e+01  -2.2 1.85e+00    -  3.44e-01 1.00e+00h  1
 258  3.8758247e+00 6.93e-02 5.05e+01  -2.2 2.07e+00    -  1.22e-01 4.10e-01H  1
 259  4.0028020e+00 3.11e-02 2.01e+01  -2.2 1.01e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260  4.0172445e+00 2.35e-02 4.11e+01  -2.2 1.00e+00    -  1.00e+00 5.30e-01h  1
 261  4.0765315e+00 1.94e-02 2.42e+02  -2.2 1.85e+00    -  1.00e+00 1.60e-01h  3
 262  4.1291488e+00 1.54e-02 5.38e+01  -2.2 1.57e+00    -  1.00e+00 2.50e-01h  3
 263  4.1898690e+00 1.12e-02 7.68e+01  -2.2 1.33e+00    -  1.00e+00 2.50e-01h  3
 264  4.2436759e+00 8.42e-03 4.65e+01  -2.2 1.06e+00    -  1.00e+00 2.50e-01h  3
 265  4.2882435e+00 6.15e-03 5.88e+01  -2.2 1.28e+00    -  1.00e+00 2.50e-01h  3
 266  4.3354960e+00 4.57e-03 1.39e+02  -2.2 1.04e+00    -  1.00e+00 2.50e-01h  3
 267  4.3605965e+00 3.71e-03 3.62e+01  -2.2 1.08e+00    -  1.00e+00 2.50e-01h  3
 268  4.3910048e+00 3.37e-03 1.52e+02  -2.2 1.01e+00    -  1.00e+00 2.50e-01h  3
 269  4.4400775e+00 2.99e-03 6.98e+01  -2.2 7.17e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  4.4543090e+00 2.57e-03 1.81e+02  -2.2 9.56e-01    -  1.00e+00 2.50e-01h  3
 271  4.4674767e+00 2.04e-03 2.39e+02  -2.2 3.58e-01    -  1.00e+00 5.00e-01h  2
 272  4.4770698e+00 1.70e-03 2.79e+02  -2.2 4.22e-01    -  1.00e+00 5.00e-01h  2
 273  4.4922972e+00 1.19e-03 1.33e+02  -2.2 2.57e-01    -  1.00e+00 5.00e-01h  2
 274  4.4955438e+00 9.59e-04 1.12e+02  -2.2 3.89e-01    -  1.00e+00 2.50e-01h  3
 275  4.5003482e+00 7.48e-04 1.33e+02  -2.2 2.81e-01    -  1.00e+00 2.50e-01h  3
 276  4.4984395e+00 5.95e-04 3.31e+02  -3.0 3.56e-01    -  1.00e+00 2.50e-01h  3
 277  4.4754863e+00 1.55e-03 1.21e+02  -3.2 3.32e-01    -  1.00e+00 6.94e-01h  1
 278  4.3730175e+00 1.17e-02 4.26e+02  -3.3 1.67e+00    -  1.00e+00 3.71e-01h  1
 279  4.1925398e+00 2.88e-02 1.63e+02  -3.3 2.29e+00    -  6.90e-01 4.89e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280  4.1044601e+00 3.20e-02 1.68e+02  -3.3 5.88e+00    -  5.08e-01 9.36e-02h  1
 281  3.8949133e+00 4.05e-02 1.22e+02  -3.3 3.65e+00    -  2.90e-01 3.50e-01h  1
 282  3.7413283e+00 4.67e-02 1.18e+02  -3.3 4.34e+00    -  2.84e-01 2.75e-01h  1
 283  3.7435890e+00 2.35e-02 8.93e+01  -3.3 6.56e-01    -  3.82e-01 5.02e-01h  1
 284  3.7255601e+00 1.37e-02 1.53e+02  -3.3 5.25e-01    -  8.79e-01 4.10e-01h  1
 285  3.7231580e+00 8.72e-03 8.16e+01  -3.3 3.67e-01    -  3.82e-01 3.23e-01h  1
 286  3.7957183e+00 3.82e-03 1.37e+02  -3.3 6.10e-01    -  3.79e-01 7.85e-01h  1
 287  3.8038359e+00 2.61e-03 3.80e+01  -3.3 3.18e-01    -  8.77e-01 7.63e-01h  1
 288  3.7967111e+00 1.97e-03 1.43e+02  -3.7 2.49e-01    -  1.00e+00 2.72e-01h  1
 289  3.7494108e+00 3.41e-03 2.52e+01  -4.0 3.48e-01    -  1.00e+00 8.92e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  3.7417660e+00 2.34e-03 1.65e+02  -4.1 2.44e-01    -  8.86e-01 3.97e-01h  1
 291  3.7289161e+00 1.95e-03 1.06e+02  -4.0 4.58e-01    -  8.01e-01 2.37e-01h  1
 292  3.7312708e+00 1.46e-03 4.76e+01  -4.0 2.98e-01    -  5.02e-01 4.13e-01h  1
 293  3.7402190e+00 1.95e-03 5.41e+01  -3.1 3.70e-01    -  5.05e-01 3.15e-01h  1
 294  3.7398884e+00 1.43e-03 1.80e+02  -3.5 4.00e-01    -  1.00e+00 4.18e-01h  2
 295  3.7150012e+00 3.84e-03 4.64e+01  -3.7 3.44e-01    -  1.00e+00 8.25e-01h  1
 296  3.7063278e+00 6.23e-03 1.00e+02  -3.1 6.82e-01    -  6.22e-01 3.19e-01h  1
 297  3.7135086e+00 3.15e-02 6.92e+01  -3.0 4.81e-01    -  1.00e+00 9.31e-01h  1
 298  3.6845860e+00 8.88e-03 3.42e+01  -3.1 2.43e-01    -  8.23e-01 1.00e+00h  1
 299  3.6659817e+00 2.09e-03 2.22e+01  -3.5 2.77e-01    -  1.00e+00 8.47e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  3.6427370e+00 3.67e-03 2.69e+01  -3.8 3.42e-01    -  1.00e+00 7.86e-01h  1
 301  3.6161188e+00 1.88e-02 5.59e+01  -3.1 1.12e+00    -  3.07e-01 3.94e-01h  1
 302  3.5884603e+00 7.25e-03 2.15e+01  -3.5 3.69e-01    -  1.00e+00 8.10e-01h  1
 303  3.5719491e+00 2.37e-03 3.91e+01  -3.7 3.15e-01    -  1.00e+00 6.92e-01h  1
 304  3.5861460e+00 2.74e-03 1.51e+01  -3.5 2.41e-01    -  1.00e+00 1.00e+00h  1
 305  3.5708358e+00 1.41e-03 1.66e+01  -4.0 1.89e-01    -  1.00e+00 9.86e-01h  1
 306  3.6086529e+00 4.01e-03 2.24e+02  -3.3 2.96e-01    -  4.15e-01 1.00e+00h  1
 307  3.5976357e+00 1.69e-03 1.13e+01  -3.7 1.88e-01    -  1.00e+00 1.00e+00h  1
 308  3.5982893e+00 8.52e-04 1.80e+01  -3.7 1.67e-01    -  1.00e+00 1.00e+00h  1
 309  3.5908118e+00 5.29e-04 1.04e+01  -4.0 1.14e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  3.5933924e+00 4.16e-04 1.28e+01  -4.0 1.17e-01    -  1.00e+00 1.00e+00h  1
 311  3.5953484e+00 1.51e-04 4.26e+00  -4.0 5.65e-02    -  1.00e+00 1.00e+00h  1
 312  3.5983166e+00 1.89e-05 3.74e+00  -4.0 4.55e-02    -  1.00e+00 1.00e+00H  1
 313  3.5947147e+00 1.88e-04 9.72e+01  -4.0 7.84e-02    -  1.00e+00 5.52e-01h  1
 314  3.5777604e+00 2.85e-03 5.40e+01  -4.1 3.06e-01    -  3.62e-01 5.01e-01h  1
 315  3.5642212e+00 2.78e-03 6.15e+01  -4.1 2.29e-01    -  1.00e+00 5.26e-01h  1
 316  3.5579552e+00 3.68e-03 5.98e+01  -3.3 4.33e-01    -  3.97e-01 4.31e-01f  1
 317  3.5478366e+00 1.65e-03 1.65e+02  -3.7 3.06e-01    -  9.95e-01 5.88e-01h  1
 318  3.5436955e+00 9.50e-04 1.23e+01  -3.9 1.37e-01    -  1.00e+00 9.78e-01h  1
 319  3.5401147e+00 5.36e-04 1.54e+01  -4.0 1.22e-01    -  1.00e+00 9.31e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  3.5564329e+00 1.93e-03 1.72e+01  -3.5 1.17e-01    -  9.63e-01 1.00e+00h  1
 321  3.5631948e+00 2.10e-03 2.52e+01  -3.6 2.21e-01    -  1.00e+00 1.00e+00h  1
 322  3.5547904e+00 7.31e-04 6.51e+00  -3.6 1.23e-01    -  1.00e+00 1.00e+00h  1
 323  3.5468309e+00 3.26e-04 1.16e+01  -4.0 9.45e-02    -  1.00e+00 1.00e+00h  1
 324  3.5510917e+00 2.75e-04 7.08e+01  -4.0 8.01e-02    -  1.00e+00 7.20e-01h  1
 325  3.5514028e+00 2.63e-04 1.96e+02  -4.0 1.04e-01    -  1.00e+00 4.81e-01h  1
 326  3.5601459e+00 1.54e-04 1.04e+01  -3.7 6.04e-02    -  1.00e+00 1.00e+00h  1
 327  3.5599527e+00 1.17e-04 3.08e+01  -3.8 4.58e-02    -  1.00e+00 7.67e-01h  1
 328  3.5490743e+00 6.32e-04 3.14e+01  -3.9 1.82e-01    -  9.72e-01 7.46e-01f  1
 329  3.5377264e+00 2.33e-04 2.48e+01  -4.0 9.71e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  3.5365974e+00 1.63e-04 7.68e+01  -4.0 1.03e-01    -  1.00e+00 4.43e-01h  1
 331  3.5351255e+00 4.02e-04 9.80e+00  -4.0 7.72e-02    -  1.00e+00 1.00e+00h  1
 332  3.5301537e+00 9.21e-04 1.71e+01  -4.0 1.35e-01    -  1.00e+00 1.00e+00h  1
 333  3.5187445e+00 2.73e-03 3.89e+01  -3.7 2.87e-01    -  9.87e-01 8.02e-01h  1
 334  3.5111405e+00 2.46e-03 1.18e+02  -3.5 8.23e-01    -  6.82e-01 2.23e-01h  1
 335  3.5081367e+00 3.34e-04 1.78e+01  -4.0 1.02e-01    -  9.69e-01 8.82e-01h  1
 336  3.5107350e+00 2.24e-04 1.80e+01  -4.0 1.08e-01    -  1.00e+00 8.33e-01H  1
 337  3.5085641e+00 1.02e-03 4.00e+01  -3.7 1.93e-01    -  1.00e+00 7.71e-01h  1
 338  3.5032753e+00 2.29e-03 5.13e+01  -3.8 2.12e-01    -  4.77e-01 1.00e+00h  1
 339  3.4865585e+00 1.08e-03 3.08e+01  -4.0 2.52e-01    -  1.00e+00 7.83e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  3.4785590e+00 8.12e-03 7.46e+01  -3.2 5.09e-01    -  8.93e-01 7.39e-01h  1
 341  3.4724544e+00 2.86e-03 7.43e+01  -3.7 2.25e-01    -  1.00e+00 7.83e-01h  1
 342  3.4564518e+00 1.29e-03 3.82e+00  -4.0 1.60e-01    -  1.00e+00 1.00e+00h  1
 343  3.4583220e+00 9.81e-04 1.41e+02  -4.0 2.86e-01    -  6.27e-01 3.87e-01H  1
 344  3.4615328e+00 6.71e-04 7.96e+00  -4.0 1.34e-01    -  1.00e+00 1.00e+00h  1
 345  3.4793034e+00 7.87e-04 1.46e+01  -3.6 1.68e-01    -  1.00e+00 1.00e+00h  1
 346  3.4865501e+00 1.09e-03 1.37e+01  -3.7 1.85e-01    -  8.78e-01 9.12e-01h  1
 347  3.4815387e+00 4.94e-04 3.60e+00  -3.7 1.05e-01    -  1.00e+00 1.00e+00f  1
 348  3.5021008e+00 4.88e-04 2.01e+01  -3.4 1.16e-01    -  1.00e+00 1.00e+00h  1
 349  3.5189448e+00 2.63e-04 2.13e+01  -3.5 9.53e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  3.5154503e+00 2.80e-04 8.89e+00  -3.5 8.35e-02    -  1.00e+00 1.00e+00h  1
 351  3.5112022e+00 1.79e-04 7.66e+00  -3.5 6.35e-02    -  1.00e+00 1.00e+00h  1
 352  3.5037781e+00 1.49e-04 4.81e+00  -4.0 5.49e-02    -  1.00e+00 1.00e+00h  1
 353  3.4934276e+00 4.15e-04 1.33e+01  -4.0 1.24e-01    -  1.00e+00 9.37e-01h  1
 354  3.4905998e+00 1.52e-04 9.54e+00  -4.1 5.78e-02    -  1.00e+00 1.00e+00h  1
 355  3.4927207e+00 4.09e-05 4.18e+00  -4.0 3.02e-02    -  1.00e+00 1.00e+00h  1
 356  3.4938831e+00 2.03e-05 2.94e+00  -4.0 2.37e-02    -  1.00e+00 1.00e+00h  1
 357  3.4952921e+00 9.80e-07 2.80e+01  -4.0 2.24e-02    -  7.06e-01 1.00e+00H  1
 358  3.4946861e+00 4.62e-06 4.91e+00  -4.0 2.68e-02    -  1.00e+00 1.00e+00H  1
 359  3.4900927e+00 8.33e-05 7.11e+00  -4.0 4.27e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  3.4868281e+00 6.07e-05 3.69e+01  -4.0 5.22e-02    -  1.00e+00 5.72e-01h  1
 361  3.4849101e+00 1.95e-04 8.91e+00  -4.0 4.48e-02    -  1.00e+00 1.00e+00h  1
 362  3.4775790e+00 7.50e-04 1.25e+02  -4.0 2.18e-01    -  1.00e+00 5.60e-01h  1
 363  3.4750240e+00 1.89e-04 1.13e+01  -4.1 6.76e-02    -  1.00e+00 1.00e+00h  1
 364  3.4725335e+00 3.12e-04 3.54e+01  -4.0 1.27e-01    -  1.00e+00 8.12e-01h  1
 365  3.4766552e+00 1.07e-04 6.45e+00  -4.0 5.21e-02    -  1.00e+00 1.00e+00H  1
 366  3.4741535e+00 1.92e-04 6.34e+00  -4.0 8.13e-02    -  1.00e+00 1.00e+00h  1
 367  3.4703329e+00 1.25e-04 3.97e+00  -4.1 5.80e-02    -  1.00e+00 1.00e+00h  1
 368  3.4730852e+00 4.54e-05 3.46e+00  -4.0 3.69e-02    -  1.00e+00 1.00e+00h  1
 369  3.4735280e+00 3.66e-05 1.05e+02  -4.0 5.10e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  3.4786702e+00 9.70e-04 1.85e+01  -3.7 1.10e-01    -  1.00e+00 1.00e+00h  1
 371  3.4732875e+00 1.85e-03 4.22e+01  -3.8 2.50e-01    -  7.62e-01 8.21e-01h  1
 372  3.4556188e+00 5.60e-04 2.64e+01  -3.8 1.59e-01    -  1.00e+00 1.00e+00h  1
 373  3.4594019e+00 3.34e-04 2.02e+01  -3.9 1.18e-01    -  1.00e+00 8.72e-01h  1
 374  3.4537362e+00 1.04e-03 1.26e+01  -4.0 1.26e-01    -  1.00e+00 1.00e+00h  1
 375  3.4493373e+00 4.46e-04 2.34e+00  -4.0 1.07e-01    -  1.00e+00 1.00e+00h  1
 376  3.4547736e+00 3.75e-04 1.59e+02  -3.4 3.21e-01    -  1.00e+00 1.75e-01h  1
 377  3.4301138e+00 2.26e-02 7.52e+01  -3.5 8.62e-01    -  9.05e-01 9.40e-01h  1
 378  3.4046764e+00 5.61e-03 4.21e+01  -3.3 3.73e-01    -  1.00e+00 1.00e+00h  1
 379  3.4476886e+00 5.38e-03 1.54e+01  -2.9 4.51e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380  3.4360075e+00 2.06e-02 2.92e+01  -3.0 6.85e-01    -  8.81e-01 1.00e+00h  1
 381  3.4237260e+00 7.46e-03 7.33e+00  -3.0 4.17e-01    -  1.00e+00 1.00e+00h  1
 382  3.4219356e+00 4.48e-03 9.13e+01  -3.4 3.30e-01    -  1.00e+00 6.09e-01h  1
 383  3.4229501e+00 3.83e-03 5.17e+02  -3.6 3.53e-01    -  1.00e+00 1.44e-01h  3
 384  3.4262601e+00 3.06e-03 6.97e+01  -3.3 5.53e-01    -  1.00e+00 1.74e-01h  3
 385  3.4276069e+00 2.45e-03 1.24e+02  -3.5 3.88e-01    -  1.00e+00 2.22e-01h  3
 386  3.4310613e+00 1.94e-03 1.65e+02  -3.7 3.79e-01    -  1.00e+00 2.31e-01h  3
 387  3.4373877e+00 1.50e-03 2.06e+02  -3.7 2.78e-01    -  1.00e+00 2.50e-01h  3
 388  3.4397507e+00 1.20e-03 6.07e+01  -3.9 2.50e-01    -  1.00e+00 2.19e-01h  3
 389  3.4388659e+00 1.11e-03 9.90e+01  -4.0 3.17e-01    -  1.00e+00 9.31e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  3.4319462e+00 8.87e-04 5.51e+01  -4.0 4.38e-01    -  1.00e+00 3.68e-01h  2
 391  3.4318823e+00 5.31e-04 2.85e+01  -4.1 2.28e-01    -  1.00e+00 6.52e-01H  1
 392  3.4370160e+00 3.46e-04 5.58e+01  -3.8 2.37e-01    -  1.00e+00 5.00e-01h  2
 393  3.4381880e+00 3.95e-04 5.48e+00  -3.9 1.24e-01    -  1.00e+00 1.00e+00h  1
 394  3.4403177e+00 1.49e-04 9.25e+00  -4.0 8.41e-02    -  1.00e+00 9.53e-01h  1
 395  3.4485296e+00 3.84e-04 1.99e+01  -3.7 6.55e-02    -  1.00e+00 1.00e+00h  1
 396  3.4549782e+00 1.01e-04 9.26e+01  -3.8 5.55e-02    -  6.18e-01 1.00e+00H  1
 397  3.4507498e+00 2.44e-04 7.96e+00  -3.9 9.29e-02    -  1.00e+00 1.00e+00h  1
 398  3.4433975e+00 1.44e-04 6.73e+00  -4.0 5.88e-02    -  1.00e+00 1.00e+00h  1
 399  3.4448117e+00 1.04e-04 5.64e+00  -4.0 5.34e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  3.4469876e+00 5.45e-05 1.85e+00  -4.0 3.24e-02    -  1.00e+00 1.00e+00h  1
 401  3.4476398e+00 1.23e-05 2.34e+00  -4.0 1.30e-02    -  1.00e+00 1.00e+00h  1
 402  3.4444382e+00 4.23e-04 2.10e+01  -4.0 8.11e-02    -  1.00e+00 1.00e+00h  1
 403  3.4364615e+00 1.31e-03 1.31e+02  -4.1 2.48e-01    -  8.85e-01 4.00e-01h  1
 404  3.4248418e+00 8.35e-04 3.95e+01  -4.1 1.93e-01    -  8.29e-01 7.64e-01h  1
 405  3.4188884e+00 1.64e-03 2.27e+01  -4.1 1.90e-01    -  9.00e-01 8.03e-01h  1
 406  3.4191356e+00 4.35e-04 7.21e+00  -4.0 1.01e-01    -  1.00e+00 1.00e+00f  1
 407  3.4165426e+00 4.29e-04 1.27e+01  -4.0 1.26e-01    -  1.00e+00 8.47e-01h  1
 408  3.4154872e+00 6.15e-04 1.16e+01  -4.0 1.18e-01    -  1.00e+00 1.00e+00h  1
 409  3.4114118e+00 5.81e-04 3.54e+01  -4.0 1.68e-01    -  1.00e+00 7.75e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 410  3.4168588e+00 1.90e-04 5.20e+00  -4.0 8.63e-02    -  1.00e+00 1.00e+00h  1
 411  3.4236184e+00 1.25e-04 7.38e+00  -4.0 6.22e-02    -  1.00e+00 1.00e+00h  1
 412  3.4246515e+00 1.03e-04 6.13e+00  -4.0 5.44e-02    -  1.00e+00 1.00e+00h  1
 413  3.4254696e+00 1.02e-05 6.52e+00  -4.0 2.61e-02    -  1.00e+00 1.00e+00H  1
 414  3.4277132e+00 7.67e-06 1.06e+01  -4.0 3.47e-02    -  1.00e+00 1.00e+00H  1
 415  3.4256523e+00 8.86e-05 1.48e+01  -4.0 3.98e-02    -  1.00e+00 1.00e+00h  1
 416  3.4227645e+00 1.80e-04 3.45e+00  -4.1 5.74e-02    -  1.00e+00 1.00e+00h  1
 417  3.4230395e+00 4.89e-05 2.96e+00  -4.0 3.79e-02    -  1.00e+00 1.00e+00h  1
 418  3.4238985e+00 2.03e-05 1.23e+00  -4.0 1.76e-02    -  1.00e+00 1.00e+00h  1
 419  3.4242943e+00 2.42e-06 1.27e+00  -4.0 1.92e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 420  3.4133789e+00 8.83e-03 1.00e+02  -4.0 6.64e-01    -  1.00e+00 5.20e-01h  1
 421  3.4040060e+00 7.91e-03 9.10e+01  -4.1 5.58e-01    -  1.00e+00 2.29e-01h  1
 422  3.3903245e+00 1.24e-02 7.22e+01  -3.4 7.59e-01    -  9.19e-01 3.86e-01f  1
 423  3.3656064e+00 5.20e-03 4.32e+01  -3.9 2.51e-01    -  5.35e-01 1.00e+00h  1
 424  3.3629463e+00 3.79e-03 9.03e+01  -4.0 2.92e-01    -  1.00e+00 2.66e-01h  1
 425  3.3660518e+00 3.31e-03 7.08e+01  -3.7 2.71e-01    -  1.00e+00 1.93e-01h  1
 426  3.3845605e+00 6.44e-03 1.75e+01  -3.5 3.35e-01    -  7.76e-01 6.94e-01h  1
 427  3.3838277e+00 4.26e-03 5.69e+01  -3.6 1.79e-01    -  1.00e+00 3.51e-01h  1
 428  3.3905974e+00 2.25e-03 2.21e+02  -3.4 1.30e-01    -  1.00e+00 5.21e-01f  1
 429  3.4063576e+00 8.96e-04 1.87e+01  -3.8 1.63e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 430  3.3977627e+00 5.26e-04 3.42e+01  -4.0 1.37e-01    -  1.00e+00 8.48e-01h  1
 431  3.4016527e+00 2.66e-04 1.38e+01  -3.7 7.09e-02    -  1.00e+00 1.00e+00h  1
 432  3.4065892e+00 1.66e-04 9.99e+00  -4.0 5.57e-02    -  1.00e+00 1.00e+00h  1
 433  3.4153443e+00 1.35e-05 6.23e+00  -3.7 4.23e-02    -  1.00e+00 1.00e+00H  1
 434  3.4123876e+00 1.22e-04 1.58e+01  -4.0 6.94e-02    -  1.00e+00 1.00e+00h  1
 435  3.3988907e+00 2.45e-04 2.53e+01  -4.1 1.51e-01    -  1.00e+00 6.01e-01h  1
 436  3.3940109e+00 2.06e-04 5.21e+01  -4.1 1.09e-01    -  1.00e+00 6.43e-01f  1
 437  3.3953179e+00 8.33e-05 7.72e+00  -4.0 5.17e-02    -  1.00e+00 1.00e+00f  1
