This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   566581
Number of nonzeros in inequality constraint Jacobian.:     2432
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1851
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      392
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1782
Total number of inequality constraints...............:      265
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      265

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 156  1.0134878e+01 8.96e-01 2.76e+07   2.6 5.29e+01    -  1.64e-01 2.59e-02h  3
 157  1.0128253e+01 9.69e-01 2.75e+07   2.6 4.66e+01    -  9.72e-02 7.74e-02f  2
 158  1.0130901e+01 1.01e+00 2.67e+07   2.6 2.93e+01    -  2.61e-02 8.28e-02f  2
 159  1.0843016e+01 1.79e+00 3.00e+07   2.6 2.46e+02    -  3.94e-02 3.38e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.0615233e+01 1.34e+00 2.37e+07   2.6 6.38e+00    -  4.74e-01 2.88e-01h  1
 161  1.0320119e+01 7.31e-01 1.34e+07   2.6 6.63e+00    -  2.88e-01 5.57e-01h  1
 162  1.0228536e+01 3.45e-01 9.38e+06   2.6 6.28e+00    -  4.43e-01 5.59e-01f  1
 163  1.0456115e+01 7.29e-01 1.48e+07   2.6 1.83e+02    -  5.53e-02 3.35e-02f  2
 164  1.0496933e+01 7.71e-01 1.04e+07   2.6 1.47e+01    -  2.68e-02 3.88e-01f  1
 165  1.0521716e+01 7.70e-01 1.16e+07   2.6 5.83e+01    -  1.10e-01 2.55e-02f  2
 166  1.0504155e+01 7.66e-01 1.22e+07   2.6 8.50e+01    -  3.20e-02 1.83e-02f  2
 167  1.0496884e+01 7.62e-01 1.31e+07   2.6 7.96e+01    -  7.06e-02 2.72e-02f  2
 168  1.0536352e+01 7.80e-01 1.49e+07   2.6 7.20e+01    -  8.16e-02 5.38e-02f  2
 169  1.0621001e+01 8.29e-01 1.62e+07   2.6 2.84e+02    -  6.45e-03 1.56e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.0835220e+01 1.30e+00 1.97e+07   2.6 4.02e+01    -  2.25e-01 2.30e-01f  1
 171  1.1211150e+01 1.89e+00 1.71e+07   2.6 1.95e+01    -  2.30e-01 5.16e-01f  1
 172  1.1255604e+01 1.61e+00 1.61e+07   2.6 1.13e+01    -  1.97e-01 1.91e-01f  1
 173  1.1433843e+01 1.58e+00 1.71e+07   2.6 2.25e+02    -  3.92e-02 2.72e-02f  2
 174  1.1380785e+01 1.04e+00 1.33e+07   2.6 1.15e+01    -  1.85e-01 4.24e-01f  1
 175  1.1456993e+01 7.49e-01 1.03e+07   2.6 1.04e+01    -  1.04e-01 3.94e-01f  1
 176  1.1496516e+01 5.51e-01 8.96e+06   2.6 1.05e+01    -  4.81e-02 3.34e-01f  1
 177  1.1498509e+01 5.97e-01 1.01e+07   2.6 1.44e+02    -  9.79e-02 2.50e-02f  2
 178  1.1535910e+01 5.93e-01 1.08e+07   2.6 2.89e+01    -  2.17e-01 8.58e-02f  2
 179  1.1638123e+01 6.15e-01 1.14e+07   2.6 2.41e+01    -  1.42e-01 1.32e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.1805432e+01 6.35e-01 1.17e+07   2.6 1.70e+01    -  1.83e-01 1.88e-01f  1
 181  1.2292615e+01 8.82e-01 1.41e+07   2.6 1.43e+02    -  5.98e-03 4.35e-02f  2
 182  1.2527627e+01 8.65e-01 1.50e+07   2.6 1.87e+01    -  1.88e-01 2.28e-01f  1
 183  1.2756875e+01 8.00e-01 1.36e+07   2.6 1.31e+01    -  2.79e-01 4.59e-01f  1
 184  1.2694422e+01 6.70e-01 1.18e+07   2.6 8.92e+00    -  3.12e-01 2.18e-01f  1
 185  1.2575070e+01 6.57e-01 1.17e+07   2.6 1.61e+02    -  7.44e-02 2.27e-02f  2
 186  1.2405909e+01 5.55e-01 1.01e+07   2.6 1.73e+01    -  1.96e-01 2.50e-01f  1
 187  1.2331881e+01 5.08e-01 9.40e+06   2.6 9.08e+00    -  2.13e-01 1.74e-01f  1
 188  1.2327172e+01 5.09e-01 8.63e+06   2.6 1.01e+01    -  1.96e-01 3.55e-01f  1
 189  1.2987476e+01 8.11e-01 1.08e+07   2.6 1.90e+02    -  4.58e-02 4.26e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.3265537e+01 1.35e+00 1.11e+07   2.6 2.64e+01    -  1.95e-01 3.66e-01f  1
 191  1.3266623e+01 9.18e-01 9.32e+06   2.6 9.65e+00    -  4.31e-01 4.72e-01f  1
 192  1.2995672e+01 6.61e-01 8.42e+06   2.6 1.08e+01    -  5.64e-01 4.03e-01f  1
 193  1.3535629e+01 2.09e+00 1.59e+07   2.6 1.85e+02    -  8.17e-02 6.27e-02f  2
 194  1.3643960e+01 1.81e+00 1.47e+07   2.6 2.72e+01    -  5.18e-01 4.46e-01f  1
 195  1.3778062e+01 1.91e+00 1.75e+07   2.6 8.27e+01    -  7.01e-02 9.53e-02f  1
 196  1.3923295e+01 1.80e+00 1.91e+07   2.6 5.14e+01    -  1.87e-01 1.36e-01f  1
 197  1.4252028e+01 1.66e+00 1.82e+07   2.6 3.36e+01    -  5.43e-02 2.23e-01f  1
 198  1.4668807e+01 1.30e+00 1.78e+07   2.6 2.90e+01    -  8.96e-02 3.31e-01f  1
 199  1.4863975e+01 1.25e+00 1.71e+07   2.6 1.62e+02    -  1.70e-02 3.94e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.4732258e+01 1.08e+00 1.47e+07   2.6 7.95e+00    -  3.11e-01 1.42e-01f  1
 201  1.4470957e+01 8.26e-01 1.08e+07   2.6 7.28e+00    -  3.55e-01 3.87e-01f  1
 202  1.4224795e+01 5.92e-01 8.37e+06   2.6 5.69e+00    -  6.10e-01 3.51e-01f  1
 203  1.4154227e+01 6.93e-01 9.91e+06   2.6 1.30e+02    -  1.78e-01 4.13e-02f  2
 204  1.3830937e+01 5.82e-01 9.83e+06   2.6 2.18e+01    -  3.07e-01 2.61e-01H  1
